entrez_id	dummy_covar
645425	0.7504173331561597
126755	-2.0683671420517165
10630	-0.3955493200221924
7799	-0.03984562289131782
23254	-0.7771625633527518
55092	-0.969951443765155
727684	1.6854918686003413
114827	-0.5896993086344056
79180	-1.2666276308223061
11330	0.6592445883909362
63036	-0.29092122836773576
51032	-0.8836021441656426
842	0.38566013951198846
23341	0.9233369681768174
79814	1.3842842957101398
84301	0.43653097643472893
6248	0.2549683902759465
23207	0.06855847065954296
284723	0.3231026479625135
388595	0.38987277941489806
54751	-0.6523579641699706
440567	1.0039414536650042
23013	-0.04654264446500506
7709	0.25382722968818827
101928566	0.6132646667981669
149563	0.34163155463184935
27129	-1.250791869702968
1187	-0.47860378521844565
1188	-0.09903981624593497
348487	1.3328872475000144
1969	-0.6916408642343038
128272	-2.9187283254622276
101927546	-0.5628096896319361
79363	-0.3986785119891542
54455	0.25646205887172424
26099	0.2159427058092839
374955	0.360145746024527
55707	1.7238952075208007
100133301	2.148372215544408
55672	0.40302808784274036
729574	-1.069519861033063
729587	0.8304849700026599
11223	-1.6830489670680044
9696	0.41236044803621097
4237	-0.37569493299276135
23400	-0.43225709485596747
6390	-0.8794275132161796
11240	0.19866586898004768
29943	1.591219225443863
51702	0.42137832249061546
23569	0.0345466688619753
353238	-0.4068090837673839
55920	-0.39007064841712
55160	0.8804669833453743
81569	-1.7577532187500067
84966	0.052737684068554815
127707	0.22985842703081588
5081	1.2211383970837166
80834	0.43055183547309295
8659	0.08915282066090123
126917	-0.6524036309481749
23352	0.9063837381825616
23065	0.8406215584067916
51154	0.4197508019217021
22977	0.40210355448611046
8574	2.505472888183798
54896	0.8329045975860142
832	0.5186151624884301
440574	0.7482065803335776
100532736	-1.8983903570620113
4681	2.6940928930406227
3362	-1.8815508450929657
255104	-0.266639367833423
54546	0.38997894522684273
23252	-0.6285031850794752
30814	0.17050611670916455
5320	-0.3990776960356792
5322	0.11648343000300228
26279	0.14566786185231173
64600	-0.47688077962536646
391013	-0.5779645427242689
127733	0.4979207840390803
127731	-0.7640783363651515
55450	-0.010369509796717772
79594	-0.535687516749145
163933	0.2069175197278753
978	0.47078798877881645
65018	0.1549878099214662
1650	-1.0041382450370093
57576	0.337507398666355
400745	0.44531127846996044
50809	-1.2469832242994927
8672	1.3430665478034693
1889	-0.49321244722613894
84224	0.1283614069766162
249	-1.5527395596806064
5909	-0.8434643454942675
84196	-0.2746802036358585
401944	1.2788958757103186
3339	-0.16665257880895054
23436	1.8648989186839247
10136	-1.1492146062353072
998	0.7368700842733428
54361	0.3277460257226987
9923	7.527466083728214e-5
2046	-0.9935184810022777
712	2.050923899733098
714	-0.12256194914154248
713	-0.2764485703578917
2048	-0.8592243343758166
646262	-1.4219257668259522
729059	-0.22112133629832975
23028	-0.12356717883143555
7798	-0.6007557389348741
3352	0.42548493325687503
10236	-0.38866388339368646
80818	-0.31087177196209664
6920	0.5174900382091602
55616	0.14318539490134494
1870	-0.3861664855245765
3399	0.7462992152699286
6135	0.7452299623149127
6924	0.7757088122382902
57095	-0.3414094247054443
11313	0.40817816987954103
2582	0.6634724654088725
3155	-0.4930991729320426
2517	0.04582826426432068
1269	0.4233321147721619
55629	1.9172661029647535
10772	1.0352558796576536
127294	-1.6132628500213682
58985	-0.08836602001449737
163702	0.6502653234180401
57822	-1.7877733199429713
90529	-0.6700415538578469
57185	1.0873928629285836
11123	-0.3724697609042486
400746	-0.08265360389488946
10250	-1.8532135027442966
25932	1.5409136709201703
864	-0.750761831059239
25949	-0.2673282501924781
57035	-0.08565290304760893
6007	-1.2532196190976033
23585	0.5816900195702926
6006	1.6359618570340875
55219	-0.28869195664554687
26119	-0.13226707636903318
57134	0.6578366922842891
57190	-2.939477423989085
56181	-0.9697439700301242
79000	0.04662166597721461
164091	-0.41005419502861407
3925	1.6679581871204923
5051	-0.7687098431482262
2134	0.4875123138019367
7780	-1.2824295434927087
84676	1.9443447117391603
149420	0.4458956280713031
79927	-1.0071725385523747
51042	0.5910447424100888
10256	0.03708173211038834
378807	0.7564242162428101
64793	0.8847159937694784
83442	0.4975950438039287
91544	0.7971775258399183
1043	-0.2186753199604286
55057	1.467543761587792
257101	0.6750849370941827
79727	-0.1480440671841635
79947	0.6853213677309127
3151	0.3017798076314118
6195	-0.4608468020447276
101928728	0.09639097875917624
8289	0.8196853520452317
55650	1.7074763515326634
84243	0.08425159929082021
2810	-2.0429121114622473
54707	0.7150741902477116
63906	0.6099920109200786
8431	0.3081008213565446
10726	-0.6979190651831899
126695	0.28088906440819433
388610	0.8101696456772103
115572	-0.5905098310186033
6548	-0.8522600992584203
23038	-1.1275610426528226
84065	1.6409899632013802
84958	1.3617158803917162
9064	-3.2177431831434147
8547	0.5979989176870883
388611	0.0874760698615207
2827	0.9127103932908168
10163	-0.26560893143696024
27245	0.8094125610882063
2268	-0.03483099722407653
2537	-0.7233323187161129
199870	-0.2519443898848691
23673	0.9404900640743704
5511	2.3623948170709164
9473	-0.9558291356098781
6118	-0.22498447179653847
27293	0.34521153673928967
55113	0.05145518054832529
2140	-0.12807801611795575
5724	-0.4452526699682507
22826	-0.46946606796980117
93974	-0.30846369693837605
83667	-1.7660676608776091
54797	2.005955743198616
65979	-0.37409565597106537
1104	1.0879174561622782
54952	-0.006053682510036237
115273	0.6228697453143358
6883	-0.7669677681271725
10691	0.035577540487289526
51441	1.1485696803814274
4985	1.2073694864831395
2035	0.6393157175168565
399474	-0.08574215212928733
6429	0.5491888571630089
51102	-0.15459537459925146
10076	-1.6423373547245297
4146	-1.5059349815305367
7805	0.54373848731733
9672	-0.6338468405720156
9698	0.3169270805219762
79570	-0.3979973880701488
9410	-0.4982065299503745
51538	0.24090740918855702
2170	-0.4113499086811018
347735	-2.6713433490136986
64129	-0.4255662913647255
3061	0.5766179317828689
553115	0.91846764785215
1307	-0.9501056330127207
576	-0.5927264334537565
90853	0.5521545383649087
8073	1.0926765782248486
10657	0.27038515547550246
55116	-0.39075014401636265
23633	0.1974741289105713
200081	0.27692511392327457
79140	-0.5813370942153783
55721	1.0187808006857444
149069	0.7788523629185412
56063	-1.342156912310385
8668	-0.36361087037317347
84734	0.09542854532902931
3932	-0.4850240162437571
3065	-0.5407386243342189
65108	-0.15436779953703078
81629	-0.5627286793843639
100128071	-0.19421698649576377
55108	2.2545905429539395
728116	0.06315224158672315
653121	0.38726160358534567
339487	-0.5277803726129373
5928	0.06791698304382747
81493	-0.8709962583370482
57648	-0.6740664609410113
8565	-0.12327300571282308
64766	-0.7171877415348125
252995	-0.5832628905501321
3208	0.4354012029692314
113452	-0.5825535169352432
127544	0.5629526119271031
204	-0.8872089274436357
113451	-0.7476356137222123
55223	0.4936746135433045
149076	-0.10336538158302568
127550	1.2874042081758046
1912	0.9646451789729842
7579	-2.266814609554527
114784	-0.7941229204101911
127540	-2.0537486193893284
84970	0.30260088496753235
2709	-0.07833975858765455
127534	-1.2457947638166296
2707	0.6443579242447403
2701	-0.4795857838152298
113444	-2.1571766337601046
58512	0.6688881165720474
100506144	0.20687732497937478
9204	1.0542234140481972
79830	-0.7088054230394913
6421	0.33747707763550705
9202	-1.252850153711354
79932	0.27421288899943774
23154	-0.3818086130028554
339488	0.10576428162174277
5690	2.2775009227407157
127703	1.1161184188023765
63967	0.1146944924895949
192670	1.211882755987047
26523	0.24595655952836581
192669	0.7480833249020875
27285	-1.3119507808678084
54936	0.03944285728003264
1296	0.20140534135795288
27095	-1.4710326843687174
55700	-0.15090221292260028
9967	0.358850105715319
79729	-0.05807653425123678
55194	0.6431279969917244
83931	-1.9579979536801642
84967	0.5096115681123624
127700	2.2496987148332495
64960	0.49020868668955025
1441	-0.40705060862682557
2899	0.3721702944366192
80149	0.6475108279527414
64769	-1.0464291586480179
79753	1.1894059070243983
7802	0.00638169402248608
29889	0.7052536636521433
284654	1.5018527598880973
54955	1.039262420049621
55143	-0.5268063299529546
284656	0.18948012305435027
149175	-0.5630576551280788
79693	-0.23725613806280246
127687	0.30421185494007735
4520	1.5428885773911032
3633	1.6327970221229688
10946	0.7344641904331599
2275	0.050054136301452765
51118	-1.2554752324509455
5453	0.12543434698396075
64121	1.586131993080402
26292	0.15045627115848342
81025	2.4331787402660052
54933	2.993859040522508
79647	-1.4970753742478102
4725	-0.057900407709744195
23499	-2.647118914556185
643314	-0.2594204265395823
353500	-0.5487217471282336
8761	-0.34909754437563184
26508	1.009714733399881
84618	-0.775333639268626
51440	0.6558069616454018
10450	0.8639069860981293
656	0.46945775116081556
64064	0.16910276138760777
101929536	1.8691550668790136
54802	1.483225001533632
4610	0.4831760359500646
84879	-1.3231481750034058
10487	-0.33647669441076705
5538	-1.9690955161004735
6018	-1.3261088085816546
127391	-0.2847295108579344
10269	0.6359872744143548
1298	1.2720237260147222
64744	0.22670886275440805
65243	-0.9661225675548596
339559	0.9380464203772204
64789	-0.2671215036022079
127396	0.36738412106955803
9783	-0.5308210658495541
4802	-1.1521906152630568
9132	0.8124985383095338
163732	0.582465132459294
1503	1.0778640469331848
200172	-1.3066167966070734
22955	-1.3626385029878358
100132074	0.7503524513830149
1907	1.2736346418824587
59269	-1.720553760985471
2981	1.4563506605022778
2980	-1.4343582987471832
22887	1.1631940602692044
284716	-0.8117571307999566
84217	-1.1567240221260329
79717	0.3540593631635444
728621	0.5121691687386869
10465	0.23401219373668905
4904	0.637645669431023
149461	-0.5400217787095442
64175	-0.10109282874862055
79078	0.42387439521413334
100129924	-1.2876020648328912
374969	1.1013405997550327
114625	0.14772599984843585
51058	0.5509970344653724
6513	-0.33183639651893504
440585	1.3207615173298237
10969	0.4336881964301349
149465	1.1438309630188985
128218	0.7830041420956171
149466	0.5634261182871201
7075	0.6212854161701462
4352	-0.02566665179263148
991	0.7460481118026517
64834	-0.047121123879918056
112950	-0.7166082325665495
23334	0.5247171426960857
81888	-1.438734223879685
5792	1.0048793677715275
9682	-1.2533101304540686
6487	-0.8846140501361511
9048	3.0515734490100352
9670	0.1249441951063172
1802	0.7745922699749674
533	-1.053268057783333
8704	-0.43110984163463784
149473	-1.6606572151387178
6536	0.4019973000546305
128209	0.8685405104134308
55929	-0.14059907560391166
79033	-0.16637498491812633
55182	-1.1329613020452844
79639	-1.0404364149576857
339541	-0.46694038891220363
11004	0.35649236232280185
6202	-1.5413524845206779
266675	0.7159812593237591
1263	-0.6880167972233925
343521	0.48588114008506444
149478	-0.2676870730784055
8643	1.43091869265064
8891	-0.045786908795394085
79654	-0.2288642659114838
7389	-0.12000638898126487
57643	-1.5521305637962803
84842	-0.9653758002225208
4595	0.5263782660544083
114034	-0.1665164240852711
10420	-0.6977085857839752
25974	0.75138981894808
5052	1.785490453830048
10327	1.04065705960379
4678	1.3107852630694354
149483	-0.7649523484033736
60313	-1.0165916019440224
51249	-0.8321696612191596
3652	-0.9918505398595207
23139	0.01862768022662749
8503	0.8546751409980495
10103	-1.6122554331261465
55624	-0.04143066368298632
541468	-0.5090948166683472
8438	-1.7628509830256993
10489	0.4222040023286314
7388	-0.888447423684686
387338	-1.0471097322448737
2166	0.459478033243097
127343	0.07678820424287519
148930	0.9060969027059192
8569	-0.34249168528937307
148932	0.401726065572657
64756	-1.177943220580664
374973	0.3326966033097972
9813	-0.7479787014213795
1580	0.5635371477808326
1579	-0.43965968044396847
260293	-0.27134293763178796
199974	-2.273800967286128
284541	-0.15556234444971517
10158	0.3490590306826245
6886	0.6237682025942005
6491	0.5548823512211782
51727	1.6411334221257066
2301	-0.5662488380752
2306	-0.10755085989684786
388630	-2.1570092667071106
200010	-0.12366183298301336
54558	1.079698986947695
84871	0.5102829969883189
79656	-0.9203147662242418
1996	-0.2273451265854752
63950	-0.4262564751472986
11124	0.29020269125425896
1031	1.353953497377189
284546	-0.7897906366195999
26994	1.5829592667359373
22996	-0.9374594354635526
2060	0.21034320246574012
114883	-1.0849588880418723
4898	0.4584806570143563
5865	-0.11958534282965909
51060	-0.0794526220662051
112970	0.7143802889780968
91408	-1.3201866176136654
9372	0.3613890397313073
200014	-0.7580245320341341
4998	1.4849781783848424
84950	0.8872846470225518
23318	-1.1911422167651478
2882	-1.3832071454148036
348378	-0.2523153624150689
65260	0.16795368764856744
79699	-1.6788559660138684
440590	1.3177421539325271
55268	-1.1130022826843666
6342	0.449861381236102
127435	-2.0058885889347216
6512	-0.8527876266830295
1376	1.5776900828283393
54987	0.570760814785088
4116	-1.1468333751157043
7804	-0.67761431288229
63948	0.43659464616390226
148979	0.1274795438845165
55706	0.7279102050478661
54432	-1.9080995047778795
1733	1.337319916760583
51668	-0.3295254298638807
115353	0.9652897809898014
388633	-0.5757093587771348
9528	0.39262184172579706
127428	-0.7653653954523687
200008	0.601006908006395
606495	-0.10649941030436072
51253	1.799432467660894
23648	1.249045151991882
26027	0.3777068563214195
338094	-0.1652644892749402
374977	-0.7491123199260235
7268	-0.6774939154134251
25973	0.018189993771646124
55001	0.11906406824536285
163747	-1.1769797981018657
1718	-2.274612270080334
199964	-0.8311236997709904
7809	1.6781384802745563
255738	0.3870595229185647
23358	-1.4567751507895272
8613	0.2602058661483288
5563	-0.3909118827283157
199920	0.015568089096752474
731	1.1040815701185316
732	-0.20822600953849607
1600	1.050872112895829
115209	1.4062875166627113
4070	-0.34164662518286176
114803	-0.28437971359732817
3725	0.25907470594735404
55277	-0.8292687709302462
51361	-0.7797184752954022
1573	-0.675677076692045
127795	0.1069907400541513
4774	0.18821559498488516
83941	-0.05613483630317607
10207	0.5488418732771907
54596	0.27865014449373987
163782	0.9953385245647697
7398	0.418769568106113
85440	0.09369312042239528
27329	-0.049828762669768746
84938	-0.79792273444429
27022	1.31768432630641
29929	0.8408013733678499
23421	-0.29935887102699704
84455	1.2335306959722072
5236	-0.7956156337971659
4919	1.9022412801557322
148581	0.9743136781467098
57685	0.08242860340962194
55225	0.3015518855008197
3716	0.3183166712960765
205	1.2963067858972668
9829	-1.067768258800015
54741	1.2602436624481088
3953	0.06224075997510951
5142	-1.2257492720360224
84251	1.1636510245062688
200132	-1.7235997837274395
10022	-1.2449283575983343
79819	1.1266892800657136
57708	1.7545353104284633
23169	-1.0780583765808758
400757	-0.05610407255439504
149233	0.6405825609840246
3595	2.0172131392558312
26135	-0.4033021888060029
1647	-0.6957018062204985
55970	-1.0514372633799003
9077	-0.13267974214249945
79971	-1.1204818978563376
6121	0.974621270648983
55635	-1.0718442330686906
57554	1.6160127548048822
55631	0.5624549008491299
9295	-1.319363093778944
81573	-1.3048112573452435
11147	2.279930850879418
1491	0.5286066675691791
5733	-0.2602295942791952
9406	0.06276713901799924
257194	0.7315068517086116
127255	-0.3871820722594787
8790	-0.27359466268819044
100526835	-1.5335681248723203
51086	1.0832150694524278
127254	-2.3661287283523675
1429	0.15043846931610347
127253	-0.1654407889318068
431707	0.12632296533261278
204962	-1.650456800272837
34	-0.2653245655205616
5876	0.12595994643597438
4438	0.004003163044518324
127247	0.7892744301647596
256435	1.5353797381370768
81849	-0.8241547035916457
10026	-0.5476833053877006
26289	0.02925010668435566
26009	-1.0263918256563778
23032	1.0115551314699154
374986	-2.142356443136722
91624	-0.5383694436606861
8880	-0.03256380915038419
11080	-1.371718355567963
54810	-0.23637824752999442
5737	0.13242072856526824
10964	0.6715533708180584
10561	2.6500373537920727
64123	-0.20959944498562286
23266	-0.7151456201152414
79739	1.0298985729654675
5567	-0.25326208431518027
148418	-1.1753561263856442
58511	-0.8918780333074746
80135	-1.4448637942322218
2787	-0.6311063232421196
100505741	0.7347680186590434
1486	-0.41186882780088163
117178	-1.6348685868343382
23566	1.1385344680229652
255231	0.6226096033545506
55283	1.0732339196243088
126820	1.0149646460596762
84144	0.8665434469031738
148423	-0.18205289768202687
8915	1.183126693778623
23576	0.5829048594895608
3491	1.1240164632491252
54680	-0.70122843728535
255631	-0.5317490504427346
57489	0.27976105561083525
9635	0.7361305261833383
1179	-1.1738705700944978
22802	0.33075135776256986
51100	0.09577638017071824
9403	0.5955529385615704
9653	0.8442110863533037
101927844	-1.137655447144458
8543	0.027172649406787566
5586	1.1785029053122236
2959	0.48468467104574453
56267	-0.24025497437982887
494115	-1.4290442468562832
2635	2.010370832817093
2633	0.6661956412345131
2634	2.1942532223171693
388646	0.20909259106543426
115361	-0.6581870668030452
115362	0.6086102251292335
163351	-0.034744145088786274
23507	-1.3147239516380376
84230	-0.013790681730892507
55144	0.445975813325222
284695	-1.2594609957623646
343472	2.716344510042271
84146	0.631482475403164
164045	-0.29851427245653456
8317	0.12728276763410673
7049	0.8032670609093461
676	0.4849039939678955
253152	2.3405253961968473
646817	0.8073845430848804
284697	-1.7453497699559946
23285	1.2795115288749523
388649	-0.6383991020612052
11146	0.1786854362878861
79871	-1.3905058939946737
2672	-1.5306674628510109
7813	-0.8855946550649951
6125	-0.41489079071062823
388650	-0.24626945684401277
22823	-0.755824493305626
50999	-1.780404600520286
343099	0.2726535572696133
1810	-0.9037097159484809
54874	0.39022243128617545
8412	-1.5803646556688298
30836	-1.5402117096095607
2730	0.730156562112224
24	-1.2291049462970447
9411	1.2702695437450138
5825	-0.41716901069737355
2152	-0.17939460171631347
126969	-0.8838617622006609
1266	-0.7006729982426818
199857	-0.7207947928885039
148534	0.2763767644849171
100527978	0.79107301016791
25950	0.026496740741139706
58155	-0.6454210847427986
1806	-0.3862638721922562
51375	0.6787870167593303
163404	0.060392071515732323
9890	0.6576942631146698
54873	0.8283849983647744
391059	-1.1639207869191237
178	-0.05292563678448526
23443	-1.8900315879938285
64645	-0.6905084541619273
163786	0.206398618314931
54482	0.009250770992710053
127495	0.7092491754313212
1629	-1.2287147180330071
8634	1.752182714666911
8556	-0.6792960603938143
54112	0.78836916729081
7412	-1.3764900434652223
2135	0.4229040145882459
148867	0.02972913659066151
51611	0.5434818754550773
1901	1.1101417954863466
118427	-0.8820402432367851
1301	-1.1006604047845003
101928436	-0.5206658906491448
55599	-1.0055438064204942
280	-0.03737324681904909
279	0.23859365231951002
276	-1.645665136940277
277	-1.311986186521788
278	0.9615254700921283
55170	0.6657895550048167
22854	1.35941197250006
10451	-0.6574201051735941
29957	-0.49422410515494714
148545	-0.2619114686346348
653149	-1.0048773690813844
284611	-0.8004881233546759
113802	0.5084895348673835
55119	0.37968637897939433
163479	1.699643490372073
6814	-0.34768604134783804
254268	-1.9523380228528455
29899	0.7024341027097528
23155	-0.7357149007423656
22911	-0.3735601676324134
6884	0.897999936539117
56900	0.4035218281158862
127003	0.4879144506583445
57535	1.0582796309694713
6301	-2.0657997309599176
1952	-0.6659903140830054
84722	0.0834288278449488
343263	0.19985811455816532
6272	-0.6858160097866421
5686	-0.7715728881020745
284612	1.586972071197219
127002	-0.30643201611565
284613	-0.5369817898579851
57463	-0.4517999524007558
83873	-0.22647586770865982
2773	-0.797366009714328
2780	-0.9195701695768191
271	0.4612362119691721
2948	0.33189074686697667
2946	0.6316031174768176
2944	-0.20579984176756483
2949	-1.7321332770028597
2947	-0.23614089632830063
79574	-1.5887659928039184
1435	0.3840248822331053
10768	1.6438562539474364
85369	-0.3166637252676549
257	-1.4704791209732462
164153	-1.1635033881078476
388662	-0.5955014285417256
3749	-0.013906094496058697
64783	-1.1262783319542098
9122	-0.21173502367305164
10542	-1.0411225381228113
84432	0.20816435558438945
3744	-2.3010257298200925
3737	-1.5421064343884627
3738	-0.5134144051745656
963	1.009297888017561
55791	0.4219600220160906
128338	-0.3399979981605497
10390	-1.050301945961603
79961	0.4976941324494687
1117	0.6862281010266127
27159	-1.19362974954459
128344	0.5887312095565942
5016	-0.6240407965518103
79084	0.26943606426328887
515	1.840785089383116
128346	1.676009826850054
140	-1.5077540610290912
5906	0.554945124142038
55924	0.3962810821975505
11218	-1.0889257464866207
3752	0.622358098465967
643355	-0.08934867791098215
55917	-1.8694274900546213
7482	1.0318539832287101
54879	1.276307428873645
829	1.0491461090638572
4343	-1.2481985084949998
389	-1.3892121345945656
333926	-0.585406451867373
284467	-2.3285849865897776
6566	0.13398560740974058
9860	-0.8882464169531423
260425	0.0788851965895603
10745	-0.1503186639996315
54665	0.3354886787090782
26191	1.0433302118293564
440603	-0.2171651794228563
10717	0.8045629301386737
64858	0.483521233593273
204851	0.4585231059690206
56944	0.31102329551289243
148281	-0.10399964826841648
51592	0.3164265514980292
10286	-1.3149045013103784
163259	1.101505206705627
270	0.9631547915469363
4893	1.4729064539616321
7812	1.719161762443486
80143	0.40921300175073455
6847	0.6855439429206229
7252	0.3765697974913791
10100	1.107660141269406
4803	-0.8364535368291789
81839	0.36358110447658704
845	-1.0592845362708017
4808	1.9747174039973783
55356	0.7869681818191046
126868	0.22571833438494973
476	-0.24111444525089015
965	2.399426396050931
3321	0.859838139183402
388667	1.3150582036250584
914	1.9970587425882902
5738	-0.1501422779993475
9398	-0.14480986187708228
8458	-1.1147723685505782
80263	1.5923805212578122
79679	1.2689956142643721
10905	-2.54832440310134
54855	-0.3693057177245461
54834	0.438242515511751
10885	0.27547087177186247
200162	1.5675200304376247
6913	0.697201434027189
10352	-1.0876572934058877
51179	1.2940622316985435
3284	1.2889128060730184
3283	0.5576992092432536
90874	-0.2726852746081408
26227	2.501285028191098
3158	2.5493039877453514
83998	0.25839623135612494
343505	0.5894275033063299
11085	1.3112527084788537
4853	0.3776517672525733
653820	0.809296264852515
100996318	-1.0656216592385668
2210	0.004810770525065933
644591	-0.8164651909507596
728833	-2.042690821534343
647135	-0.35855751159904786
728841	0.2942550755990566
653505	0.1105343635538441
400818	1.2529393761455625
9659	0.23573748886589024
388677	0.3145438159821678
100132406	0.5797498999233478
148738	0.6497347427869028
10628	-0.35993386206452727
84265	-0.631419397098826
284615	-0.399429649629863
128077	-0.8527809058194041
9939	0.6643083291821876
8799	-0.1367642200727977
8515	2.4615930920220292
148741	-0.250976907266834
10401	-0.6735280027642387
200035	-0.5404396095932154
10623	0.5243395726962427
27246	1.1365550128742352
11126	-0.2157822025173104
5174	0.5009041750358431
653519	1.4346760843759814
200030	1.4494385416909858
5565	1.3868535355654958
2330	-0.6842687864602166
9557	-1.651397204981959
607	-0.4029224614632793
51205	0.2254488189256524
2702	-0.5301774557877212
2703	0.5159601431248697
51463	1.1803285032337876
25832	0.1825763875052963
645142	-0.22398270995147457
100288142	0.6599652983125857
284565	0.0602516514254277
730262	1.590602258565314
728945	-1.1197340202012305
645262	1.663306423800613
100996713	0.18041904555920227
653598	-1.2249783786898125
642441	-0.58982740575652
199882	0.1947886893932412
2209	-0.22029437440201038
440689	-1.8705239893923624
101927767	0.6350637097965703
653604	0.8728902076153412
8370	-0.9686590138605244
126961	0.8561633701415705
8337	-0.23587574142064577
723790	-0.5794989537337982
333932	0.8680199561722616
554313	-1.029215583574288
8349	-0.6930319252742909
8338	0.5922808407699974
317772	-1.2718519417988308
51027	1.543489691761833
9900	0.07567745368413832
10262	-0.6773436791127367
10903	-0.29879099739155923
56957	-0.6688057662172828
11311	0.782286362144696
51177	-0.7536086828021211
81611	0.8181632859857162
23632	-0.42253209924301255
51107	0.2611919526683623
79630	0.6975895360876099
148523	-0.37336825813029195
54460	1.1811164086651649
9129	1.3002435435035975
23248	-0.6624065367606593
80222	-0.7572552769946538
